#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
CP017201.2	416757	417173	+	FMBKCJ_102960	16.3	10.5		RefSeq:WP_002661094.1, SO:0001217, UniParc:UPI00016C516C, UniRef:UniRef100_UPI00016C516C, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
CP017201.2	535247	535669	-	FMBKCJ_103575	16.5	10.2		RefSeq:WP_002657113.1, SO:0001217, UniParc:UPI00016B3076, UniRef:UniRef100_UPI00016B3076, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
CP017201.2	564196	565689	-	FMBKCJ_103720	59.3	5.8		RefSeq:WP_002662589.1, SO:0001217, UniParc:UPI00017F3348, UniRef:UniRef100_UPI00017F3348, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
CP017201.2	644797	645165	+	FMBKCJ_104065	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
CP017201.2	662621	662935	-	FMBKCJ_104140	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
CP017201.2	690206	690502	+	FMBKCJ_104240	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
CP017201.2	739152	739691	+	FMBKCJ_104490	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
CP017201.2	792380	793654	+	FMBKCJ_104745	48.6	4.5		RefSeq:WP_002660480.1, SO:0001217, UniParc:UPI00016C439D, UniRef:UniRef100_A0A7U8F020, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
CP017201.2	814925	815359	-	FMBKCJ_104865	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
CP017203.1	27268	27795	+	FMBKCJ_105540	20.8	9.1		RefSeq:WP_012621486.1, SO:0001217, UniParc:UPI00016B2C5B, UniRef:UniRef100_A0A9N7ARY7, UniRef:UniRef90_A0A0H3C0R6
CP017203.1	27977	28543	+	FMBKCJ_105545	21.8	8.8		RefSeq:WP_010883850.1, SO:0001217, UniParc:UPI00000576EB, UniRef:UniRef100_Q9S073, UniRef:UniRef90_Q9S073
CP017207.1	3	1247	+	FMBKCJ_106180	47.7	6.6		
CP017207.1	2406	2726	-	FMBKCJ_106195	12.0	6.1		SO:0001217, UniRef:UniRef50_A0A7U3YBB2
CP017207.1	15725	15916	-	FMBKCJ_106300	7.3	7.9		RefSeq:WP_012664971.1, SO:0001217, UniParc:UPI00017F3852, UniRef:UniRef100_UPI00017F3852, UniRef:UniRef50_UPI00017F3852, UniRef:UniRef90_UPI00017F3852
CP017208.1	3	239	+	FMBKCJ_106325	9.1	9.3		
CP017208.1	11718	11825	+	FMBKCJ_106415	4.0	9.4		
CP017208.1	28592	28720	+	FMBKCJ_106535	4.9	10.2		
CP017210.1	5890	6054	-	FMBKCJ_106790	6.3	8.6		
CP017211.1	3594	4277	+	FMBKCJ_106810	26.7	9.4		RefSeq:WP_012622432.1, SO:0001217, UniParc:UPI00016B27D7, UniRef:UniRef100_A0A9N7B4Y8, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
CP017212.1	7967	8092	-	FMBKCJ_106870	4.8	10.6		RefSeq:WP_012614988.1, SO:0001217, UniParc:UPI00016B3107, UniRef:UniRef100_A0A0H3C131, UniRef:UniRef50_A0A0H3C131, UniRef:UniRef90_A0A0H3C131
CP017212.1	8096	8218	-	FMBKCJ_106875	4.8	9.9		SO:0001217, UniRef:UniRef50_A0A0H3C0J1, UniRef:UniRef90_A0A0H3C0J1
CP017212.1	18587	18733	+	FMBKCJ_106920	5.9	9.6		
CP017212.1	19314	19424	+	FMBKCJ_106925	4.4	9.7		
CP017212.1	20318	20461	+	FMBKCJ_106930	5.4	4.4		SO:0001217, UniRef:UniRef50_A0A7W9ZC39, UniRef:UniRef90_UPI00017F3D76
CP017212.1	23853	24035	-	FMBKCJ_106940	7.3	9.4		SO:0001217, UniRef:UniRef50_A0A0H3C040, UniRef:UniRef90_UPI00017F2CB8
CP017213.1	12610	12729	-	FMBKCJ_106965	4.4	4.9		SO:0001217, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
CP017214.1	1431	1622	+	FMBKCJ_107025	7.8	6.6		RefSeq:WP_012622447.1, SO:0001217, UniParc:UPI00016B34DB, UniRef:UniRef100_A0A7U4DIT2, UniRef:UniRef50_A0A7U4DIT2, UniRef:UniRef90_A0A7U4DIT2
CP017214.1	4503	4601	+	FMBKCJ_107040	4.0	9.7		
CP017214.1	4594	4881	+	FMBKCJ_107045	11.2	10.0		RefSeq:WP_012622462.1, SO:0001217, UniParc:UPI00016B34D8, UniRef:UniRef100_A0A7U4DIN4, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
CP017214.1	21923	22060	+	FMBKCJ_107095	5.4	8.0		
CP017214.1	22142	22906	-	FMBKCJ_107100	29.2	9.9		RefSeq:WP_096890872.1, SO:0001217, UniParc:UPI000BC334A2, UniRef:UniRef100_UPI000BC334A2, UniRef:UniRef50_O50757, UniRef:UniRef90_O50757
CP017215.2	12682	13125	-	FMBKCJ_107155	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
CP017215.2	13530	13868	-	FMBKCJ_107165	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
CP017215.2	13881	14714	-	FMBKCJ_107170	31.4	6.4		RefSeq:WP_012672272.1, SO:0001217, UniParc:UPI00016C3984, UniRef:UniRef100_A0A7U3YB63, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
CP017215.2	18404	19183	-	FMBKCJ_107200	29.8	8.7		RefSeq:WP_012666168.1, SO:0001217, UniParc:UPI00016C3988, UniRef:UniRef100_A0A7U4DIR0, UniRef:UniRef90_A0A7U4DIR0
CP017215.2	23058	23429	-	FMBKCJ_107220	13.9	8.5		RefSeq:WP_012622701.1, SO:0001217, UniParc:UPI00016B3782, UniRef:UniRef100_A0A7U4DIU8, UniRef:UniRef50_O50749, UniRef:UniRef90_A0A1L8ZA88
CP017215.2	24114	24527	-	FMBKCJ_107230	16.1	9.3		RefSeq:WP_012622693.1, SO:0001217, UniParc:UPI00017F42BB, UniRef:UniRef100_A0A7U4DIU7, UniRef:UniRef50_O50751, UniRef:UniRef90_A0A1L8ZA81
CP017215.2	28339	29103	-	FMBKCJ_107255	29.7	9.8		RefSeq:WP_012622699.1, SO:0001217, UniParc:UPI00016B322F, UniRef:UniRef100_A0A7U3YB70, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
CP017216.1	3593	3709	-	FMBKCJ_107280	4.4	6.0		
CP017216.1	4045	4320	+	FMBKCJ_107285	10.7	6.1		RefSeq:WP_010258413.1, SO:0001217, UniParc:UPI00016B3647, UniRef:UniRef100_O50813, UniRef:UniRef50_O50813, UniRef:UniRef90_O50813
CP017216.1	15942	16046	+	FMBKCJ_107350	4.3	8.0		
CP017216.1	16554	16754	+	FMBKCJ_107355	7.9	4.5		SO:0001217, UniParc:UPI000191DE9E, UniRef:UniRef100_A0A7U4DIY2, UniRef:UniRef50_A0A7U4DIY2, UniRef:UniRef90_A0A7U4DIY2
CP017216.1	19496	19717	+	FMBKCJ_107365	8.9	9.5		SO:0001217, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
CP017216.1	25640	25849	-	FMBKCJ_107390	8.2	9.9		RefSeq:WP_012665943.1, SO:0001217, UniParc:UPI00017F3722, UniRef:UniRef100_UPI00017F3722, UniRef:UniRef50_UPI00017F3722, UniRef:UniRef90_UPI00017F3722
CP017217.1	950	1234	+	FMBKCJ_107420	10.9	9.0	PF05714.15|PFam54_60	PFAM:PF05714.15
CP017217.1	4703	4972	+	FMBKCJ_107425	9.8	8.0		RefSeq:WP_042334626.1, SO:0001217, UniParc:UPI00017F352F, UniRef:UniRef100_UPI00017F352F, UniRef:UniRef50_UPI00017F352F, UniRef:UniRef90_UPI00017F352F
CP017217.1	8945	9160	-	FMBKCJ_107450	8.1	9.5		RefSeq:WP_012665382.1, SO:0001217, UniParc:UPI00017F352A, UniRef:UniRef100_UPI00017F352A, UniRef:UniRef50_UPI00017F352A, UniRef:UniRef90_UPI00017F352A
CP017217.1	10051	10179	-	FMBKCJ_107455	4.9	10.2		
CP017217.1	11951	12541	-	FMBKCJ_107470	24.2	10.0		
CP017217.1	15308	15508	+	FMBKCJ_107480	8.3	9.9		
CP017217.1	23453	23779	+	FMBKCJ_107520	11.6	7.8		RefSeq:WP_223292504.1, SO:0001217, UniParc:UPI00017F3520, UniRef:UniRef100_UPI00017F3520, UniRef:UniRef50_UPI001E304FD4, UniRef:UniRef90_UPI001E304FD4
CP017217.1	28863	29183	-	FMBKCJ_107535	12.2	6.7		SO:0001217, UniRef:UniRef50_UPI001E38D908, UniRef:UniRef90_UPI001FB14519
CP017217.1	34476	34739	-	FMBKCJ_107555	9.9	9.7		RefSeq:WP_010258789.1, SO:0001217, UniParc:UPI00017F3022, UniRef:UniRef100_UPI00017F3022, UniRef:UniRef50_B8F1S7, UniRef:UniRef90_UPI00017F3022
CP017217.1	38424	38597	-	FMBKCJ_107580	6.5	10.1		RefSeq:WP_012665380.1, SO:0001217, UniParc:UPI00017F3511, UniRef:UniRef100_UPI00017F3511, UniRef:UniRef50_UPI001304CA02, UniRef:UniRef90_UPI001304CA02
CP017218.1	19429	20826	-	FMBKCJ_107695	52.8	6.5		RefSeq:WP_096890892.1, SO:0001217, UniParc:UPI000BC31E02, UniRef:UniRef100_UPI000BC31E02, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
CP017218.1	35010	35603	-	FMBKCJ_107790	22.7	9.1		RefSeq:WP_012622796.1, SO:0001217, UniParc:UPI00016B38CF, UniRef:UniRef100_A0A9N7AM77, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
CP017218.1	38434	38592	-	FMBKCJ_107810	6.1	10.2		RefSeq:WP_012665572.1, SO:0001217, UniParc:UPI00016C39BB, UniRef:UniRef100_UPI00016C39BB, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
CP017219.1	1317	1670	+	FMBKCJ_107910	14.2	9.4	PF18135.5|Type_ISP_C	PFAM:PF18135.5
CP017219.1	10292	10735	-	FMBKCJ_107950	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
CP017219.1	11140	11478	-	FMBKCJ_107960	13.2	4.7		RefSeq:WP_010259656.1, SO:0001217, UniParc:UPI000005685C, UniRef:UniRef100_O50739, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
CP017219.1	11491	12324	-	FMBKCJ_107965	31.4	6.2		RefSeq:WP_012666143.1, SO:0001217, UniParc:UPI00017F3732, UniRef:UniRef100_UPI00017F3732, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
CP017219.1	16015	16794	-	FMBKCJ_107995	29.8	8.7		RefSeq:WP_012666168.1, SO:0001217, UniParc:UPI00016C3988, UniRef:UniRef100_A0A7U4DIR0, UniRef:UniRef90_A0A7U4DIR0
CP017219.1	20626	21000	-	FMBKCJ_108015	14.0	5.6		RefSeq:WP_012666144.1, SO:0001217, UniParc:UPI00017F3739, UniRef:UniRef100_UPI00017F3739, UniRef:UniRef50_O50749, UniRef:UniRef90_O50749
CP017219.1	21689	22063	-	FMBKCJ_108025	14.3	9.2		RefSeq:WP_010259364.1, SO:0001217, UniParc:UPI00017F34D2, UniRef:UniRef100_UPI00017F34D2, UniRef:UniRef50_O50751, UniRef:UniRef90_O50751
CP017219.1	26719	27483	-	FMBKCJ_108055	29.1	9.8		RefSeq:WP_012666163.1, SO:0001217, UniParc:UPI000195DFDA, UniRef:UniRef100_UPI000195DFDA, UniRef:UniRef50_O50757, UniRef:UniRef90_O50757
CP001261.1	3	281	+	FMBKCJ_108190	10.7	9.2		
CP001261.1	256	423	+	FMBKCJ_108195	6.6	8.0		
CP001266.1	16506	16727	-	FMBKCJ_108620	7.9	9.3		
CP001264.1	27656	28183	+	FMBKCJ_108905	20.8	9.1		RefSeq:WP_012621486.1, SO:0001217, UniParc:UPI00016B2C5B, UniRef:UniRef100_A0A9N7ARY7, UniRef:UniRef90_A0A0H3C0R6
CP001264.1	28365	28931	+	FMBKCJ_108910	21.8	8.8		RefSeq:WP_010883850.1, SO:0001217, UniParc:UPI00000576EB, UniRef:UniRef100_Q9S073, UniRef:UniRef90_Q9S073
CP001268.1	18760	19233	+	FMBKCJ_109475	19.0	9.2		RefSeq:WP_012621301.1, SO:0001217, UniParc:UPI00016B3CEA, UniRef:UniRef100_A0A9N7AWA4, UniRef:UniRef50_A0A7W9SK25, UniRef:UniRef90_Q9X3P1
CP001258.1	10946	11629	-	FMBKCJ_109750	26.7	9.4		RefSeq:WP_012622432.1, SO:0001217, UniParc:UPI00016B27D7, UniRef:UniRef100_A0A9N7B4Y8, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_A0A5J6WFZ6
CP001273.1	637	783	+	FMBKCJ_109865	5.9	9.4		SO:0001217, UniRef:UniRef50_UPI001E5069D0
CP001273.1	5621	5743	+	FMBKCJ_109875	4.6	6.1		
CP001273.1	6207	6356	-	FMBKCJ_109880	5.7	9.0		
CP001273.1	8418	8660	-	FMBKCJ_109885	9.4	10.1		RefSeq:WP_052307598.1, SO:0001217, UniParc:UPI00016B2F38, UniRef:UniRef100_UPI00016B2F38, UniRef:UniRef50_UPI0018ED75EB, UniRef:UniRef90_UPI0018ED75EB
CP001256.1	8367	8582	-	FMBKCJ_109980	8.3	5.3		
CP001256.1	13985	14104	-	FMBKCJ_109995	4.4	4.6		RefSeq:WP_012614965.1, SO:0001217, UniParc:UPI00016B2E1E, UniRef:UniRef100_A0A0H3C151, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
CP001272.1	167	931	+	FMBKCJ_110050	29.8	9.9		RefSeq:WP_012622391.1, SO:0001217, UniParc:UPI00016B2F44, UniRef:UniRef100_A0A7U4DJ44, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
CP001272.1	2235	2591	+	FMBKCJ_110065	14.3	9.6		RefSeq:WP_012615033.1, SO:0001217, UniParc:UPI00017F4968, UniRef:UniRef100_A0A7U3YBP9, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
CP001272.1	2798	2896	+	FMBKCJ_110070	3.6	8.5		
CP001272.1	5113	5352	+	FMBKCJ_110085	8.8	9.7		RefSeq:WP_012615028.1, SO:0001217, UniParc:UPI00016B2DFC, UniRef:UniRef100_A0A7U3YBR9, UniRef:UniRef50_A0A7U3YBR9, UniRef:UniRef90_A0A7U3YBR9
CP001272.1	23740	24576	-	FMBKCJ_110155	32.2	9.1	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_012622389.1, SO:0001217, UniParc:UPI00016B2F6C, UniRef:UniRef100_A0A7U4DJ06, UniRef:UniRef90_Q66YX5
CP001272.1	27135	27311	+	FMBKCJ_110170	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
CP001274.1	183	947	+	FMBKCJ_110185	29.8	9.9		RefSeq:WP_012622455.1, SO:0001217, UniParc:UPI00016B3378, UniRef:UniRef100_A0A7U3YB08, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
CP001274.1	14358	14552	+	FMBKCJ_110235	7.7	8.4		RefSeq:WP_012622448.1, SO:0001217, UniParc:UPI00018A866E, UniRef:UniRef100_A0A7U3YAZ8, UniRef:UniRef50_A0A7U3YAZ8, UniRef:UniRef90_A0A7U3YAZ8
CP001274.1	22479	22766	-	FMBKCJ_110260	11.2	10.0		RefSeq:WP_012622462.1, SO:0001217, UniParc:UPI00016B34D8, UniRef:UniRef100_A0A7U4DIN4, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
CP001274.1	22759	22857	-	FMBKCJ_110265	4.0	9.7		
CP001274.1	25740	25931	-	FMBKCJ_110280	7.8	6.6		RefSeq:WP_012622447.1, SO:0001217, UniParc:UPI00016B34DB, UniRef:UniRef100_A0A7U4DIT2, UniRef:UniRef50_A0A7U4DIT2, UniRef:UniRef90_A0A7U4DIT2
CP001262.1	1247	1528	-	FMBKCJ_110295	10.7	4.8		RefSeq:WP_012622698.1, SO:0001217, UniParc:UPI00016B361D, UniRef:UniRef100_UPI00016B361D, UniRef:UniRef50_UPI0002D8FF4E, UniRef:UniRef90_UPI0002D8FF4E
CP001262.1	10062	10505	-	FMBKCJ_110335	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
CP001262.1	10910	11248	-	FMBKCJ_110345	13.1	5.0		RefSeq:WP_012622691.1, SO:0001217, UniParc:UPI00016B3624, UniRef:UniRef100_UPI00016B3624, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
CP001262.1	11261	12094	-	FMBKCJ_110350	31.4	6.3		RefSeq:WP_012622685.1, SO:0001217, UniParc:UPI00016B3625, UniRef:UniRef100_A0A9N7G4B9, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
CP001262.1	15784	16581	-	FMBKCJ_110380	30.5	9.0		
CP001262.1	16591	17373	-	FMBKCJ_110385	29.9	6.0		SO:0001217, UniRef:UniRef50_A0A0H3C5I5, UniRef:UniRef90_UPI000D02D3F1
CP001262.1	20456	20827	-	FMBKCJ_110400	13.9	8.5		RefSeq:WP_012622701.1, SO:0001217, UniParc:UPI00016B3782, UniRef:UniRef100_A0A7U4DIU8, UniRef:UniRef50_O50749, UniRef:UniRef90_A0A1L8ZA88
CP001262.1	21512	21925	-	FMBKCJ_110410	16.1	9.3		RefSeq:WP_012622693.1, SO:0001217, UniParc:UPI00017F42BB, UniRef:UniRef100_A0A7U4DIU7, UniRef:UniRef50_O50751, UniRef:UniRef90_A0A1L8ZA81
CP001262.1	25754	26518	-	FMBKCJ_110435	29.7	9.8		RefSeq:WP_012622699.1, SO:0001217, UniParc:UPI00016B322F, UniRef:UniRef100_A0A7U3YB70, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
CP001260.1	3794	4069	+	FMBKCJ_110450	10.7	8.9		RefSeq:WP_012622654.1, SO:0001217, UniParc:UPI00016B3A30, UniRef:UniRef100_A0A9N7BD28, UniRef:UniRef50_O50813, UniRef:UniRef90_O50813
CP001260.1	17139	17360	+	FMBKCJ_110515	8.9	9.5		SO:0001217, UniParc:UPI00000568BF, UniRef:UniRef100_O50837, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
CP001267.1	207	443	+	FMBKCJ_110550	9.1	8.0		SO:0001217, UniRef:UniRef50_UPI0021504E40, UniRef:UniRef90_UPI0021ABFA59
CP001267.1	16633	16785	+	FMBKCJ_110625	5.8	9.7		SO:0001217, UniRef:UniRef50_UPI000518A4E0, UniRef:UniRef50_UPI000854F44B, UniRef:UniRef90_UPI001E5D53A5
CP001267.1	17386	17520	+	FMBKCJ_110630	5.5	8.0		
CP001267.1	18845	19009	-	FMBKCJ_110650	6.4	9.5		RefSeq:WP_012622541.1, SO:0001217, UniParc:UPI00016B2DBB, UniRef:UniRef100_UPI00016B2DBB, UniRef:UniRef50_G0AP55, UniRef:UniRef90_UPI00016B2DBB
CP001267.1	23425	23700	-	FMBKCJ_110675	10.5	6.3		RefSeq:WP_012622534.1, SO:0001217, UniParc:UPI00016B2DC2, UniRef:UniRef100_A0A7U3YBH5, UniRef:UniRef50_A0A7U3YBH5, UniRef:UniRef90_A0A7U3YBH5
CP001257.1	15171	15329	+	FMBKCJ_110775	6.1	10.2		RefSeq:WP_012666186.1, SO:0001217, UniParc:UPI00016B38CC, UniRef:UniRef100_UPI00016B38CC, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
CP001257.1	18173	18766	+	FMBKCJ_110795	22.7	9.1		RefSeq:WP_012622796.1, SO:0001217, UniParc:UPI00016B38CF, UniRef:UniRef100_A0A9N7AM77, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
CP001257.1	33008	34405	+	FMBKCJ_110890	52.8	6.5		RefSeq:WP_012622802.1, SO:0001217, UniParc:UPI000005692B, UniRef:UniRef100_A0A7U4DJ15, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
CP001498.1	18040	18489	-	FMBKCJ_111280	17.0	5.2		
CP001499.1	11807	11908	+	FMBKCJ_111870	3.6	4.7		
CP001501.1	1821	1928	+	FMBKCJ_112225	4.2	10.0		
CP001501.1	5878	6042	-	FMBKCJ_112255	6.3	8.6		
CP001497.1	150	560	-	FMBKCJ_112270	15.7	9.1		KEGG:K09797, SO:0001217, UniRef:UniRef50_A0A7U3YAV4, UniRef:UniRef90_A0A7U3YAV4
CP001497.1	5925	6023	+	FMBKCJ_112300	3.9	9.1		
CP001502.1	14023	14142	-	FMBKCJ_112390	4.4	4.6		SO:0001217, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
CP001490.1	859	1215	+	FMBKCJ_112440	14.3	9.6		RefSeq:WP_012672402.1, SO:0001217, UniParc:UPI000198222F, UniRef:UniRef100_UPI000198222F, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
CP001490.1	1422	1520	+	FMBKCJ_112445	3.6	6.5		
CP001490.1	3737	3976	+	FMBKCJ_112460	8.8	9.7		RefSeq:WP_012615028.1, SO:0001217, UniParc:UPI00016B2DFC, UniRef:UniRef100_A0A7U3YBR9, UniRef:UniRef50_A0A7U3YBR9, UniRef:UniRef90_A0A7U3YBR9
CP001490.1	25647	25823	+	FMBKCJ_112550	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
CP001494.1	13738	13842	+	FMBKCJ_112640	4.3	8.0		
CP001494.1	14349	14549	+	FMBKCJ_112645	7.9	4.5		SO:0001217, UniParc:UPI000191DE9E, UniRef:UniRef100_A0A7U4DIY2, UniRef:UniRef50_A0A7U4DIY2, UniRef:UniRef90_A0A7U4DIY2
CP001494.1	17295	17516	+	FMBKCJ_112655	8.9	9.5		SO:0001217, UniParc:UPI00000568BF, UniRef:UniRef100_O50837, UniRef:UniRef50_O50837, UniRef:UniRef90_O50837
CP001494.1	17678	17851	+	FMBKCJ_112660	6.7	9.3		RefSeq:WP_012665886.1, SO:0001217, UniParc:UPI00016C4843, UniRef:UniRef100_A0A7U4DIW0, UniRef:UniRef50_O50838, UniRef:UniRef90_O50838
CP001494.1	27301	28059	-	FMBKCJ_112695	29.0	9.9		RefSeq:WP_012672549.1, SO:0001217, UniParc:UPI00016C4F59, UniRef:UniRef100_UPI00016C4F59, UniRef:UniRef50_O50757, UniRef:UniRef90_UPI00016C55D9
CP001500.1	15167	15325	+	FMBKCJ_112790	6.1	10.0		RefSeq:WP_012672530.1, SO:0001217, UniParc:UPI00016C3C60, UniRef:UniRef100_UPI00016C3C60, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
CP001500.1	32933	34330	+	FMBKCJ_112905	52.7	6.5		RefSeq:WP_012672518.1, SO:0001217, UniParc:UPI00016C39EE, UniRef:UniRef100_UPI00016C39EE, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
CP001495.1	7489	7869	-	FMBKCJ_113065	14.3	6.1		RefSeq:WP_012672631.1, SO:0001217, UniParc:UPI000198218F, UniRef:UniRef100_UPI000198218F, UniRef:UniRef50_UPI0000057758, UniRef:UniRef90_UPI0000057758
CP001495.1	8238	8750	-	FMBKCJ_113070	19.4	8.8		RefSeq:WP_080592862.1, SO:0001217, UniParc:UPI00016C5603, UniRef:UniRef100_UPI00016C5603, UniRef:UniRef50_UPI00016C5603, UniRef:UniRef90_UPI0004280BBD
CP001495.1	9473	9604	-	FMBKCJ_113075	5.0	4.2		
CP001495.1	9630	9857	-	FMBKCJ_113080	8.6	8.7		RefSeq:WP_024705874.1, SO:0001217, UniParc:UPI000005775D, UniRef:UniRef100_UPI000005775D, UniRef:UniRef50_UPI001E5DCC1C, UniRef:UniRef90_UPI001E5DCC1C
CP001495.1	13586	13867	-	FMBKCJ_113090	11.3	10.0		RefSeq:WP_038379685.1, SO:0001217, UniParc:UPI00016C583C, UniRef:UniRef100_UPI0000057760, UniRef:UniRef50_A0A1L8ZA91, UniRef:UniRef90_A0A1L8ZA91
CP001495.1	14385	14654	+	FMBKCJ_113095	10.6	9.5		RefSeq:WP_012672645.1, SO:0001217, UniParc:UPI00016C583D, UniRef:UniRef100_UPI00016C583D, UniRef:UniRef50_UPI00016C583D, UniRef:UniRef90_UPI00016C583D
CP001495.1	20150	20332	-	FMBKCJ_113110	7.0	10.5		RefSeq:WP_012672647.1, SO:0001217, UniParc:UPI00016C5843, UniRef:UniRef100_UPI00016C5843, UniRef:UniRef50_UPI00016C5843, UniRef:UniRef90_UPI00016C5843
CP124088.1	1	276	+	FMBKCJ_113120	10.6	8.2		
CP124088.1	157222	157656	+	FMBKCJ_113875	16.9	10.1		RefSeq:WP_002556754.1, SO:0001217, UniParc:UPI00016B2B02, UniRef:UniRef100_A0A0H3C1D3, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
CP124088.1	272246	273259	-	FMBKCJ_114410	39.1	4.3		RefSeq:WP_002661829.1, SO:0001217, UniParc:UPI00016C43D1, UniRef:UniRef100_UPI00016C43D1, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
CP124088.1	368068	368493	+	FMBKCJ_114885	16.5	9.7		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
CP124088.1	416301	416717	+	FMBKCJ_115110	16.3	10.4		RefSeq:WP_002556999.1, SO:0001217, UniParc:UPI000005747C, UniRef:UniRef100_O51365, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
CP124088.1	534785	535207	-	FMBKCJ_115725	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
CP124088.1	563674	565167	-	FMBKCJ_115870	59.4	5.9		RefSeq:WP_002665259.1, SO:0001217, UniParc:UPI00017F4410, UniRef:UniRef100_UPI00017F4410, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
